日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20220831,4041,日本曹達,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220831,4042,東ソー,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220831,4043,トクヤマ,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220831,4044,セントラル硝子,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220831,4045,東亞合成,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220831,4046,大阪ソーダ,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220831,4047,関東電化工業,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220831,4051,ＧＭＯフィナンシャルゲート,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4052,フィーチャ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4053,Ｓｕｎ　Ａｓｔｅｒｉｓｋ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4054,日本情報クリエイト,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4055,ティアンドエス,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4056,ニューラルポケット,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4057,インターファクトリー,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4058,トヨクモ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4059,まぐまぐ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4060,ｒａｋｕｍｏ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4061,デンカ,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220831,4062,イビデン,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20220831,4063,信越化学工業,プライム（内国株式）,3200,化学,4,素材・化学 ,1,TOPIX Core30
20220831,4064,日本カーバイド工業,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220831,4068,ベイシス,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4069,ＢｌｕｅＭｅｍｅ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4071,プラスアルファ・コンサルティング,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4072,電算システムホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,4073,ジィ・シィ企画,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4074,ラキール,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4075,ブレインズテクノロジー,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4076,シイエヌエス,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4078,堺化学工業,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220831,4080,田中化学研究所,スタンダード（内国株式）,3200,化学,4,素材・化学 ,-,-
20220831,4082,第一稀元素化学工業,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220831,4088,エア・ウォーター,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220831,4091,日本酸素ホールディングス,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220831,4092,日本化学工業,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220831,4093,東邦アセチレン,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220831,4094,日本化学産業,スタンダード（内国株式）,3200,化学,4,素材・化学 ,-,-
20220831,4095,日本パーカライジング,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220831,4097,高圧ガス工業,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220831,4098,チタン工業,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220831,4099,四国化成工業,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220831,4100,戸田工業,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220831,4102,丸尾カルシウム,スタンダード（内国株式）,3200,化学,4,素材・化学 ,-,-
20220831,4107,伊勢化学工業,スタンダード（内国株式）,3200,化学,4,素材・化学 ,-,-
20220831,4109,ステラ　ケミファ,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220831,4112,保土谷化学工業,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220831,4113,田岡化学工業,スタンダード（内国株式）,3200,化学,4,素材・化学 ,-,-
20220831,4114,日本触媒,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220831,4116,大日精化工業,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20220831,4118,カネカ,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220831,4119,日本ピグメント,スタンダード（内国株式）,3200,化学,4,素材・化学 ,-,-
20220831,4120,スガイ化学工業,スタンダード（内国株式）,3200,化学,4,素材・化学 ,-,-
20220831,4124,大阪油化工業,スタンダード（内国株式）,3200,化学,4,素材・化学 ,-,-
20220831,4125,三和油化工業,スタンダード（内国株式）,3200,化学,4,素材・化学 ,-,-
20220831,4151,協和キリン,プライム（内国株式）,3250,医薬品,5,医薬品 ,4,TOPIX Mid400
20220831,4165,プレイド,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4166,かっこ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4167,ココペリ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4168,ヤプリ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4169,ＥＮＥＣＨＡＮＧＥ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4170,Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4171,グローバルインフォメーション,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4172,東和ハイシステム,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4173,ＷＡＣＵＬ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4174,アピリッツ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4175,ｃｏｌｙ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4176,ココナラ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4177,ｉ‐ｐｌｕｇ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4178,Ｓｈａｒｉｎｇ　Ｉｎｎｏｖａｔｉｏｎｓ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4179,ジーネクスト,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4180,Ａｐｐｉｅｒ　Ｇｒｏｕｐ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4182,三菱瓦斯化学,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220831,4183,三井化学,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220831,4185,ＪＳＲ,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220831,4186,東京応化工業,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220831,4187,大阪有機化学工業,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220831,4188,三菱ケミカルグループ,プライム（内国株式）,3200,化学,4,素材・化学 ,2,TOPIX Large70
20220831,4189,ＫＨネオケム,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20220831,4192,スパイダープラス,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4193,ファブリカコミュニケーションズ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4194,ビジョナル,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4196,ネオマーケティング,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4197,アスマーク,PRO Market,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4198,テンダ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4199,ワンダープラネット,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4200,ＨＣＳホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20220831,4202,ダイセル,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220831,4203,住友ベークライト,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220831,4204,積水化学工業,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220831,4205,日本ゼオン,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220831,4206,アイカ工業,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220831,4208,ＵＢＥ,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20220831,4212,積水樹脂,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
